model,language,scale,pairing,welfare,equality,coop,p_DD,p_exploit,p_CC,n_games,log_scale,dyad,dist,nondominated,nondominated_3obj,at_ideal
Gemini-3.1-Flash-Lite,en,0.25,3,0.522,0.3075337423236584,0.49000000000000005,0.13999999999999999,0.74,0.12000000000000002,10,-0.6020599913279624,SvS,0.6937342855950964,False,False,False
Gemini-3.1-Flash-Lite,en,0.5,0,0.8,1.0,1.0,0.0,0.0,1.0,10,-0.3010299956639812,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,en,0.5,1,0.536,0.215322413435621,0.55,0.030000000000000006,0.8400000000000001,0.13,10,-0.3010299956639812,CvS,0.725023763354174,False,False,False
Gemini-3.1-Flash-Lite,en,0.5,2,0.515,0.27257918552036203,0.475,0.15,0.75,0.1,10,-0.3010299956639812,SvC,0.7199990594918231,False,False,False
Gemini-3.1-Flash-Lite,en,0.5,3,0.533,0.5311261908407937,0.475,0.24,0.5700000000000001,0.19,10,-0.3010299956639812,SvS,0.576801048419411,False,False,False
Gemini-3.1-Flash-Lite,en,1.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,0.0,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,en,1.0,1,0.534,0.19386274103255235,0.55,0.02,0.86,0.12000000000000002,10,0.0,CvS,0.7389459656482162,False,False,False
Gemini-3.1-Flash-Lite,en,1.0,2,0.529,0.15569147833298774,0.545,0.01,0.89,0.1,10,0.0,SvC,0.7654616678056243,False,False,False
Gemini-3.1-Flash-Lite,en,1.0,3,0.515,0.5395438127548927,0.425,0.3,0.55,0.15,10,0.0,SvS,0.5998650474783063,False,False,False
Gemini-3.1-Flash-Lite,en,2.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,0.3010299956639812,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,en,2.0,1,0.501,0.1903355326628691,0.45499999999999996,0.14,0.8099999999999999,0.05,10,0.3010299956639812,CvS,0.7792024126208542,False,False,False
Gemini-3.1-Flash-Lite,en,2.0,2,0.526,0.21318383005279795,0.52,0.06999999999999999,0.82,0.11000000000000001,10,0.3010299956639812,SvC,0.7376668236034424,False,False,False
Gemini-3.1-Flash-Lite,en,2.0,3,0.567,0.6449346486736743,0.515,0.29000000000000004,0.39,0.32,10,0.3010299956639812,SvS,0.4823783026383376,False,False,False
Gemini-3.1-Flash-Lite,en,5.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,0.6989700043360189,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,en,5.0,1,0.531,0.2084733797580433,0.535,0.05,0.8300000000000001,0.12,10,0.6989700043360189,CvS,0.734428567170305,False,False,False
Gemini-3.1-Flash-Lite,en,5.0,2,0.504,0.20843741463687557,0.45999999999999996,0.14,0.8,0.06000000000000001,10,0.6989700043360189,SvC,0.7662151546878833,False,False,False
Gemini-3.1-Flash-Lite,en,5.0,3,0.485,0.4099533430393434,0.365,0.32999999999999996,0.61,0.06000000000000001,10,0.6989700043360189,SvS,0.6958129444723082,False,False,False
Gemini-3.1-Flash-Lite,en,10.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,1.0,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,en,10.0,1,0.493,0.24125459995641246,0.425,0.19,0.77,0.04,10,1.0,CvS,0.7631352540956629,False,False,False
Gemini-3.1-Flash-Lite,en,10.0,2,0.54,0.17407300948548438,0.5599999999999999,0.02,0.8400000000000001,0.13999999999999999,10,1.0,SvC,0.7431875246734047,False,False,False
Gemini-3.1-Flash-Lite,en,10.0,3,0.562,0.7328370997155027,0.49000000000000005,0.33999999999999997,0.34,0.32,10,1.0,SvS,0.4611946526622052,False,False,False
Gemini-3.1-Flash-Lite,en,100.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,2.0,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,en,100.0,1,0.499,0.3309219056022126,0.41500000000000004,0.25,0.67,0.08,10,2.0,CvS,0.712011849059752,False,False,False
Gemini-3.1-Flash-Lite,en,100.0,2,0.49700000000000005,0.35845749205581956,0.40499999999999997,0.27,0.65,0.08,10,2.0,SvC,0.7019198812896343,False,False,False
Gemini-3.1-Flash-Lite,en,100.0,3,0.557,0.8161750236200188,0.475,0.36,0.33,0.31,10,2.0,SvS,0.44880278070723917,False,False,False
Gemini-3.1-Flash-Lite,en,1000.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,3.0,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,en,1000.0,1,0.504,0.1682586010751257,0.47000000000000003,0.11000000000000001,0.8400000000000001,0.05,10,3.0,CvS,0.7872082807889876,False,False,False
Gemini-3.1-Flash-Lite,en,1000.0,2,0.53,0.218983537981886,0.53,0.06,0.82,0.12,10,3.0,SvC,0.7299355156256243,False,False,False
Gemini-3.1-Flash-Lite,en,1000.0,3,0.55,0.6119471014516803,0.48,0.31,0.42000000000000004,0.27,10,3.0,SvS,0.52019710306371,False,False,False
Gemini-3.1-Flash-Lite,fr,0.01,0,0.782,0.9734772269983537,0.97,0.0,0.06000000000000001,0.9400000000000001,10,-2.0,CvC,0.03693546728888685,False,False,False
Gemini-3.1-Flash-Lite,fr,0.01,1,0.501,0.4532971790114647,0.40499999999999997,0.29,0.61,0.1,10,-2.0,CvS,0.6548435784509238,False,False,False
Gemini-3.1-Flash-Lite,fr,0.01,2,0.523,0.7275753463493236,0.41500000000000004,0.37,0.43,0.2,10,-2.0,SvC,0.5261993167596718,False,False,False
Gemini-3.1-Flash-Lite,fr,0.01,3,0.54,0.5295150266801352,0.5,0.2,0.6,0.2,10,-2.0,SvS,0.5673870416742851,False,False,False
Gemini-3.1-Flash-Lite,fr,0.1,0,0.8,1.0,1.0,0.0,0.0,1.0,10,-1.0,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,fr,0.1,1,0.533,0.20047477306831324,0.545,0.030000000000000006,0.85,0.12,10,-1.0,CvS,0.7364770323982157,False,False,False
Gemini-3.1-Flash-Lite,fr,0.1,2,0.53,0.18675098486419242,0.54,0.030000000000000006,0.86,0.11000000000000001,10,-1.0,SvC,0.7473282279625737,False,False,False
Gemini-3.1-Flash-Lite,fr,0.1,3,0.571,0.679917367709935,0.5349999999999999,0.25,0.43,0.32,10,-1.0,SvS,0.46379367260331245,False,False,False
Gemini-3.1-Flash-Lite,fr,0.25,0,0.8,1.0,1.0,0.0,0.0,1.0,10,-0.6020599913279624,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,fr,0.25,1,0.53,0.15094339622641506,0.55,0.0,0.9,0.1,10,-0.6020599913279624,CvS,0.7669817847939853,False,False,False
Gemini-3.1-Flash-Lite,fr,0.25,2,0.646,0.586259454344021,0.74,0.01,0.5,0.49000000000000005,10,-0.6020599913279624,SvC,0.3996287271454013,False,False,False
Gemini-3.1-Flash-Lite,fr,0.25,3,0.5509999999999999,0.5335124512469969,0.515,0.21000000000000002,0.55,0.24,10,-0.6020599913279624,SvS,0.5500531261349152,False,False,False
Gemini-3.1-Flash-Lite,fr,0.5,0,0.8,1.0,1.0,0.0,0.0,1.0,10,-0.3010299956639812,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,fr,0.5,1,0.5469999999999999,0.23841796195489834,0.575,0.01,0.8300000000000001,0.16,10,-0.3010299956639812,CvS,0.7000226605878309,False,False,False
Gemini-3.1-Flash-Lite,fr,0.5,2,0.518,0.3609886915579005,0.45999999999999996,0.21000000000000002,0.6599999999999999,0.13,10,-0.3010299956639812,SvC,0.6728151500660802,False,False,False
Gemini-3.1-Flash-Lite,fr,0.5,3,0.532,0.5485711160098764,0.49000000000000005,0.19,0.6399999999999999,0.16999999999999998,10,-0.3010299956639812,SvS,0.5712652787018341,False,False,False
Gemini-3.1-Flash-Lite,fr,1.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,0.0,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,fr,1.0,1,0.5599999999999999,0.28160263145872355,0.6,0.0,0.8,0.2,10,0.0,CvS,0.6618514860325656,False,False,False
Gemini-3.1-Flash-Lite,fr,1.0,2,0.521,0.205592432909303,0.515,0.06000000000000001,0.85,0.09,10,0.0,SvC,0.7475257964281099,False,False,False
Gemini-3.1-Flash-Lite,fr,1.0,3,0.546,0.6721604644876045,0.47000000000000003,0.32,0.42000000000000004,0.26,10,0.0,SvS,0.5053235404396788,False,False,False
Gemini-3.1-Flash-Lite,fr,2.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,0.3010299956639812,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,fr,2.0,1,0.523,0.2045020919290323,0.515,0.06999999999999999,0.8300000000000001,0.1,10,0.3010299956639812,CvS,0.7457791803695265,False,False,False
Gemini-3.1-Flash-Lite,fr,2.0,2,0.507,0.3022423328305682,0.445,0.2,0.71,0.09,10,0.3010299956639812,SvC,0.7153397836321308,False,False,False
Gemini-3.1-Flash-Lite,fr,2.0,3,0.511,0.39781849093138827,0.43499999999999994,0.25,0.63,0.12,10,0.3010299956639812,SvS,0.6650672221152348,False,False,False
Gemini-3.1-Flash-Lite,fr,5.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,0.6989700043360189,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,fr,5.0,1,0.504,0.2075196196503491,0.4600000000000001,0.13999999999999999,0.8,0.06000000000000001,10,0.6989700043360189,CvS,0.766689361227586,False,False,False
Gemini-3.1-Flash-Lite,fr,5.0,2,0.49800000000000005,0.0973983577929211,0.47000000000000003,0.07999999999999999,0.9,0.02,10,0.6989700043360189,SvC,0.8320801417276209,False,False,False
Gemini-3.1-Flash-Lite,fr,5.0,3,0.553,0.7569665904188652,0.45499999999999996,0.4,0.29,0.31,10,0.6989700043360189,SvS,0.46923953806804874,False,False,False
Gemini-3.1-Flash-Lite,fr,10.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,1.0,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,fr,10.0,1,0.507,0.17866916398773944,0.475,0.11000000000000001,0.8300000000000001,0.06000000000000001,10,1.0,CvS,0.7781839731659214,False,False,False
Gemini-3.1-Flash-Lite,fr,10.0,2,0.52,0.11364296081277211,0.53,0.01,0.9200000000000002,0.07,10,1.0,SvC,0.7986328320688891,False,False,False
Gemini-3.1-Flash-Lite,fr,10.0,3,0.524,0.5168611640467192,0.45,0.27,0.5599999999999999,0.16999999999999998,10,1.0,SvS,0.5956186425920075,False,False,False
Gemini-3.1-Flash-Lite,fr,100.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,2.0,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,fr,100.0,1,0.522,0.21460251924332555,0.51,0.08,0.8200000000000001,0.1,10,2.0,CvS,0.7415774412625193,False,False,False
Gemini-3.1-Flash-Lite,fr,100.0,2,0.512,0.10012094823415577,0.51,0.030000000000000006,0.9199999999999999,0.05,10,2.0,SvC,0.8149178816933014,False,False,False
Gemini-3.1-Flash-Lite,fr,100.0,3,0.515,0.6557549461120891,0.385,0.42000000000000004,0.39,0.19,10,2.0,SvS,0.5595359269637163,False,False,False
Gemini-3.1-Flash-Lite,fr,1000.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,3.0,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,fr,1000.0,1,0.514,0.23967808618264552,0.48,0.13,0.78,0.09,10,3.0,CvS,0.7380089473139485,False,False,False
Gemini-3.1-Flash-Lite,fr,1000.0,2,0.493,0.38772276514071347,0.395,0.27999999999999997,0.65,0.07,10,3.0,SvC,0.6942404707041119,False,False,False
Gemini-3.1-Flash-Lite,fr,1000.0,3,0.48600000000000004,0.4400828538743168,0.35,0.38,0.5399999999999999,0.08,10,3.0,SvS,0.6818109013962484,False,False,False
Gemini-3.1-Flash-Lite,vn,0.01,0,0.8,1.0,1.0,0.0,0.0,1.0,10,-2.0,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,vn,0.01,1,0.515,0.29361898151069593,0.5050000000000001,0.06,0.8699999999999999,0.07,10,-2.0,CvS,0.7094471063025016,False,False,False
Gemini-3.1-Flash-Lite,vn,0.01,2,0.49400000000000005,0.615280196158931,0.35,0.42000000000000004,0.45999999999999996,0.12000000000000002,10,-2.0,SvC,0.6054891937382163,False,False,False
Gemini-3.1-Flash-Lite,vn,0.01,3,0.518,0.4017581391530972,0.47000000000000003,0.18,0.7,0.12,10,-2.0,SvS,0.6538036112127115,False,False,False
Gemini-3.1-Flash-Lite,vn,0.1,0,0.797,0.9935064935064934,0.9949999999999999,0.0,0.01,0.99,10,-1.0,CvC,0.007014828101287011,False,False,False
Gemini-3.1-Flash-Lite,vn,0.1,1,0.51,0.49310349142889914,0.45999999999999996,0.17,0.74,0.09,10,-1.0,CvS,0.6255274056352655,False,False,False
Gemini-3.1-Flash-Lite,vn,0.1,2,0.503,0.4559527363220659,0.425,0.24,0.67,0.09,10,-1.0,SvC,0.6508815848967643,False,False,False
Gemini-3.1-Flash-Lite,vn,0.1,3,0.508,0.6800051742064703,0.37,0.43,0.4,0.17,10,-1.0,SvS,0.5636030023583228,False,False,False
Gemini-3.1-Flash-Lite,vn,0.25,0,0.8,1.0,1.0,0.0,0.0,1.0,10,-0.6020599913279624,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,vn,0.25,1,0.48100000000000004,0.1629439441518205,0.40499999999999997,0.19,0.8099999999999999,0.0,10,-0.6020599913279624,CvS,0.8175173058205282,False,False,False
Gemini-3.1-Flash-Lite,vn,0.25,2,0.503,0.27540919609256376,0.45499999999999996,0.15,0.79,0.06000000000000001,10,-0.6020599913279624,SvC,0.7336000555845211,False,False,False
Gemini-3.1-Flash-Lite,vn,0.25,3,0.483,0.5907064869510162,0.315,0.47000000000000003,0.43,0.1,10,-0.6020599913279624,SvS,0.6307049349037863,False,False,False
Gemini-3.1-Flash-Lite,vn,0.5,0,0.8,1.0,1.0,0.0,0.0,1.0,10,-0.3010299956639812,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,vn,0.5,1,0.528,0.2576193931515486,0.52,0.07999999999999999,0.8,0.12,10,-0.3010299956639812,CvS,0.7118739233265519,False,False,False
Gemini-3.1-Flash-Lite,vn,0.5,2,0.533,0.1644204851752021,0.555,0.0,0.89,0.11000000000000001,10,-0.3010299956639812,SvC,0.7562239666907036,False,False,False
Gemini-3.1-Flash-Lite,vn,0.5,3,0.526,0.42511518826644884,0.47000000000000003,0.22000000000000003,0.62,0.16,10,-0.3010299956639812,SvS,0.632343872731412,False,False,False
Gemini-3.1-Flash-Lite,vn,1.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,0.0,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,vn,1.0,1,0.4920000000000001,0.10591066615325376,0.45,0.11000000000000001,0.8800000000000001,0.01,10,0.0,CvS,0.83435476174662,False,False,False
Gemini-3.1-Flash-Lite,vn,1.0,2,0.49800000000000005,0.1977731925923567,0.45,0.13999999999999999,0.82,0.04,10,0.0,SvC,0.7789713892446434,False,False,False
Gemini-3.1-Flash-Lite,vn,1.0,3,0.5050000000000001,0.5452146073296487,0.385,0.37,0.49000000000000005,0.13999999999999999,10,0.0,SvS,0.6126728341400185,False,False,False
Gemini-3.1-Flash-Lite,vn,2.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,0.3010299956639812,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,vn,2.0,1,0.538,0.23442976610092509,0.55,0.04,0.8200000000000001,0.14,10,0.3010299956639812,CvS,0.7124334295329929,False,False,False
Gemini-3.1-Flash-Lite,vn,2.0,2,0.466,0.3425147042307952,0.32,0.37,0.62,0.01,10,0.3010299956639812,SvC,0.7515024664472894,False,False,False
Gemini-3.1-Flash-Lite,vn,2.0,3,0.511,0.7934747475832779,0.34500000000000003,0.52,0.27,0.21000000000000002,10,0.3010299956639812,SvS,0.5313468405315829,False,False,False
Gemini-3.1-Flash-Lite,vn,5.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,0.6989700043360189,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,vn,5.0,1,0.48600000000000004,0.24237243839613618,0.4,0.22999999999999998,0.74,0.030000000000000006,10,0.6989700043360189,CvS,0.7714351956262484,False,False,False
Gemini-3.1-Flash-Lite,vn,5.0,2,0.507,0.06156122826489087,0.505,0.02,0.95,0.030000000000000006,10,0.6989700043360189,SvC,0.8417908226797498,False,False,False
Gemini-3.1-Flash-Lite,vn,5.0,3,0.497,0.5829188696755297,0.355,0.42000000000000004,0.45,0.13,10,0.6989700043360189,SvS,0.6114584692653859,False,False,False
Gemini-3.1-Flash-Lite,vn,10.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,1.0,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,vn,10.0,1,0.47800000000000004,0.2746375573865095,0.37,0.27999999999999997,0.7,0.02,10,1.0,CvS,0.76621657289379,False,False,False
Gemini-3.1-Flash-Lite,vn,10.0,2,0.457,0.37807305244863065,0.28500000000000003,0.43,0.5700000000000001,0.0,10,1.0,SvC,0.7490325019952617,False,False,False
Gemini-3.1-Flash-Lite,vn,10.0,3,0.488,0.7514879809812324,0.3,0.54,0.32,0.14,10,1.0,SvS,0.5788601832898789,False,False,False
Gemini-3.1-Flash-Lite,vn,100.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,2.0,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,vn,100.0,1,0.477,0.4181045098137835,0.355,0.31999999999999995,0.65,0.030000000000000006,10,2.0,CvS,0.7037963524696108,False,False,False
Gemini-3.1-Flash-Lite,vn,100.0,2,0.437,0.6453136011275546,0.185,0.63,0.37,0.0,10,2.0,SvC,0.688969771305354,False,False,False
Gemini-3.1-Flash-Lite,vn,100.0,3,0.497,0.685593778932015,0.345,0.45,0.41,0.13999999999999999,10,2.0,SvS,0.5799385837510083,False,False,False
Gemini-3.1-Flash-Lite,vn,1000.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,3.0,CvC,0.0,True,True,True
Gemini-3.1-Flash-Lite,vn,1000.0,1,0.45499999999999996,0.4002793896410918,0.275,0.45,0.55,0.0,10,3.0,CvS,0.7428226775244754,False,False,False
Gemini-3.1-Flash-Lite,vn,1000.0,2,0.462,0.44196131680603734,0.3,0.41,0.58,0.01,10,3.0,SvC,0.7160419582471588,False,False,False
Gemini-3.1-Flash-Lite,vn,1000.0,3,0.46399999999999997,0.5219025978344692,0.29,0.45,0.52,0.030000000000000006,10,3.0,SvS,0.6834387777838735,False,False,False
Gemini-3.5-Flash-Lite,ar,0.01,0,0.40499999999999997,0.9390243902439025,0.025,0.95,0.05,0.0,10,-2.0,CvC,0.6995978398284003,False,False,False
Gemini-3.5-Flash-Lite,ar,0.01,1,0.7310000000000001,0.8389018894404148,0.885,0.0,0.22999999999999998,0.77,10,-2.0,CvS,0.1668964517685566,False,False,False
Gemini-3.5-Flash-Lite,ar,0.01,2,0.74,0.8563583290979929,0.9,0.0,0.2,0.8,10,-2.0,SvC,0.14685525121615592,False,False,False
Gemini-3.5-Flash-Lite,ar,0.01,3,0.8,1.0,1.0,0.0,0.0,1.0,10,-2.0,SvS,0.0,True,True,True
Gemini-3.5-Flash-Lite,ar,0.1,0,0.437,0.8845831015332962,0.155,0.72,0.25,0.030000000000000006,10,-1.0,CvC,0.6468683445847668,False,False,False
Gemini-3.5-Flash-Lite,ar,0.1,1,0.7310000000000001,0.8345598114419772,0.885,0.0,0.22999999999999998,0.77,10,-1.0,CvS,0.1690069613804622,False,False,False
Gemini-3.5-Flash-Lite,ar,0.1,2,0.776,0.9469989469989469,0.96,0.0,0.08,0.9200000000000002,10,-1.0,SvC,0.05660879622117238,False,False,False
Gemini-3.5-Flash-Lite,ar,0.1,3,0.8,1.0,1.0,0.0,0.0,1.0,10,-1.0,SvS,0.0,True,True,True
Gemini-3.5-Flash-Lite,ar,0.25,0,0.683,0.9082854120231643,0.735,0.21000000000000002,0.11000000000000001,0.6799999999999999,10,-0.6020599913279624,CvC,0.2167577168727341,False,False,False
Gemini-3.5-Flash-Lite,ar,0.25,1,0.713,0.7809868315253568,0.8550000000000001,0.0,0.29000000000000004,0.71,10,-0.6020599913279624,CvS,0.21825789557917777,False,False,False
Gemini-3.5-Flash-Lite,ar,0.25,2,0.8,1.0,1.0,0.0,0.0,1.0,10,-0.6020599913279624,SvC,0.0,True,True,True
Gemini-3.5-Flash-Lite,ar,0.25,3,0.782,0.9588662194295997,0.97,0.0,0.06,0.9400000000000001,10,-0.6020599913279624,SvS,0.04311025344401169,False,False,False
Gemini-3.5-Flash-Lite,ar,0.5,0,0.714,0.9386979513742958,0.8400000000000001,0.05,0.22000000000000003,0.73,10,-0.3010299956639812,CvC,0.15808690832214456,False,False,False
Gemini-3.5-Flash-Lite,ar,0.5,1,0.767,0.9215244215244216,0.945,0.0,0.11000000000000001,0.89,10,-0.3010299956639812,CvS,0.08051293814374393,False,False,False
Gemini-3.5-Flash-Lite,ar,0.5,2,0.797,0.9935064935064934,0.9949999999999999,0.0,0.01,0.99,10,-0.3010299956639812,SvC,0.007014828101287011,False,False,False
Gemini-3.5-Flash-Lite,ar,0.5,3,0.8,1.0,1.0,0.0,0.0,1.0,10,-0.3010299956639812,SvS,0.0,True,True,True
Gemini-3.5-Flash-Lite,ar,1.0,0,0.71,0.92879971690814,0.8300000000000001,0.06,0.22000000000000003,0.72,10,0.0,CvC,0.16687492368891302,False,False,False
Gemini-3.5-Flash-Lite,ar,1.0,1,0.734,0.9312237058715931,0.89,0.0,0.22000000000000003,0.78,10,0.0,CvS,0.12640248936242746,False,False,False
Gemini-3.5-Flash-Lite,ar,1.0,2,0.68,0.7609609862121686,0.7899999999999999,0.030000000000000006,0.36,0.61,10,0.0,SvC,0.27123758046467217,False,False,False
Gemini-3.5-Flash-Lite,ar,1.0,3,0.685,0.7752013532783207,0.805,0.01,0.37,0.62,10,0.0,SvS,0.25806073080565584,False,False,False
Gemini-3.5-Flash-Lite,ar,2.0,0,0.774,0.9496468443836864,0.95,0.02,0.06,0.9199999999999999,10,0.3010299956639812,CvC,0.058139660647963456,False,False,False
Gemini-3.5-Flash-Lite,ar,2.0,1,0.7020000000000001,0.8936674534128441,0.8099999999999999,0.08,0.22000000000000003,0.7,10,0.3010299956639812,CvS,0.1888539256458674,False,False,False
Gemini-3.5-Flash-Lite,ar,2.0,2,0.733,0.9164280436210432,0.875,0.039999999999999994,0.17,0.79,10,0.3010299956639812,SvC,0.13236412258049063,False,False,False
Gemini-3.5-Flash-Lite,ar,2.0,3,0.651,0.6775294629285575,0.7350000000000001,0.05,0.43,0.52,10,0.3010299956639812,SvS,0.3483844839248331,False,False,False
Gemini-3.5-Flash-Lite,ar,5.0,0,0.8,1.0,1.0,0.0,0.0,1.0,10,0.6989700043360189,CvC,0.0,True,True,True
Gemini-3.5-Flash-Lite,ar,5.0,1,0.731,0.9125961043769262,0.875,0.030000000000000006,0.19,0.78,10,0.6989700043360189,CvS,0.1367400653979828,False,False,False
Gemini-3.5-Flash-Lite,ar,5.0,2,0.754,0.9190228713670736,0.9199999999999999,0.01,0.13999999999999999,0.85,10,0.6989700043360189,SvC,0.09945424918431973,False,False,False
Gemini-3.5-Flash-Lite,ar,5.0,3,0.729,0.9108784648869985,0.865,0.05,0.16999999999999998,0.78,10,0.6989700043360189,SvS,0.140443757463438,False,False,False
Gemini-3.5-Flash-Lite,ar,10.0,0,0.7710000000000001,0.9620670145035742,0.945,0.02,0.06999999999999999,0.9099999999999999,10,1.0,CvC,0.057858281121512825,False,False,False
Gemini-3.5-Flash-Lite,ar,10.0,1,0.734,0.8688438045086411,0.89,0.0,0.22000000000000003,0.78,10,1.0,CvS,0.14904185253774793,False,False,False
Gemini-3.5-Flash-Lite,ar,10.0,2,0.791,0.9805194805194806,0.985,0.0,0.030000000000000006,0.97,10,1.0,SvC,0.021044484303860928,False,False,False
Gemini-3.5-Flash-Lite,ar,10.0,3,0.756,0.9723797329431132,0.9199999999999999,0.02,0.12,0.86,10,1.0,SvS,0.08019625662178306,False,False,False
Gemini-3.5-Flash-Lite,ar,100.0,0,0.688,0.9501306628868423,0.76,0.16,0.16,0.68,10,2.0,CvC,0.20110563242249815,False,False,False
Gemini-3.5-Flash-Lite,ar,100.0,1,0.6920000000000001,0.8399541634835753,0.82,0.0,0.36,0.64,10,2.0,CvS,0.2219399353273787,False,False,False
Gemini-3.5-Flash-Lite,ar,100.0,2,0.8,1.0,1.0,0.0,0.0,1.0,10,2.0,SvC,0.0,True,True,True
Gemini-3.5-Flash-Lite,ar,100.0,3,0.797,0.9935064935064934,0.9949999999999999,0.0,0.01,0.99,10,2.0,SvS,0.007014828101287011,False,False,False
Gemini-3.5-Flash-Lite,ar,1000.0,0,0.49000000000000005,0.8713380463505755,0.28,0.61,0.22000000000000003,0.17,10,3.0,CvC,0.5555082800088971,False,False,False
Gemini-3.5-Flash-Lite,ar,1000.0,1,0.692,0.8042233416688879,0.82,0.0,0.36,0.64,10,3.0,CvS,0.23582673718993052,False,False,False
Gemini-3.5-Flash-Lite,ar,1000.0,2,0.779,0.9534924534924535,0.9650000000000001,0.0,0.07,0.93,10,3.0,SvC,0.04959436400515489,False,False,False
Gemini-3.5-Flash-Lite,ar,1000.0,3,0.746,0.9149864220286755,0.9099999999999999,0.0,0.18,0.82,10,3.0,SvS,0.11281025759984438,False,False,False
Gemini-3.5-Flash-Lite,cn,0.01,0,0.442,0.9818785865297492,0.12,0.85,0.06000000000000001,0.09,10,-2.0,CvC,0.6329902786086685,False,False,False
Gemini-3.5-Flash-Lite,cn,0.01,1,0.733,0.9093948373326132,0.885,0.01,0.21000000000000002,0.78,10,-2.0,CvS,0.1346579843566353,False,False,False
Gemini-3.5-Flash-Lite,cn,0.01,2,0.734,0.956916056916057,0.89,0.0,0.22000000000000003,0.78,10,-2.0,SvC,0.12058446448788601,False,False,False
Gemini-3.5-Flash-Lite,cn,0.01,3,0.727,0.910334376763086,0.865,0.039999999999999994,0.19,0.77,10,-2.0,SvS,0.14378138612223812,False,False,False
Gemini-3.5-Flash-Lite,cn,0.1,0,0.5519999999999999,0.9131741031873434,0.42000000000000004,0.5,0.16,0.33999999999999997,10,-1.0,CvC,0.44268427595596976,False,False,False
Gemini-3.5-Flash-Lite,cn,0.1,1,0.712,0.8552049784002511,0.85,0.01,0.27999999999999997,0.71,10,-1.0,CvS,0.18623318485177637,False,False,False
Gemini-3.5-Flash-Lite,cn,0.1,2,0.785,0.967005967005967,0.975,0.0,0.05,0.95,10,-1.0,SvC,0.03531894826584834,False,False,False
Gemini-3.5-Flash-Lite,cn,0.1,3,0.772,0.923076923076923,0.95,0.01,0.08,0.9099999999999999,10,-1.0,SvS,0.0735430478132149,False,False,False
Gemini-3.5-Flash-Lite,cn,0.25,0,0.8,1.0,1.0,0.0,0.0,1.0,10,-0.6020599913279624,CvC,0.0,True,True,True
Gemini-3.5-Flash-Lite,cn,0.25,1,0.7150000000000001,0.8774895934367368,0.845,0.04,0.23000000000000004,0.73,10,-0.6020599913279624,CvS,0.1734431458955585,False,False,False
Gemini-3.5-Flash-Lite,cn,0.25,2,0.611,0.7620919520863528,0.605,0.24,0.31,0.45,10,-0.6020599913279624,SvC,0.3740698392426756,False,False,False
Gemini-3.5-Flash-Lite,cn,0.25,3,0.608,0.8467287205960977,0.5900000000000001,0.27,0.27999999999999997,0.45,10,-0.6020599913279624,SvS,0.356294881446611,False,False,False
Gemini-3.5-Flash-Lite,cn,0.5,0,0.8,1.0,1.0,0.0,0.0,1.0,10,-0.3010299956639812,CvC,0.0,True,True,True
